Entity,Code,Year,Richest 1%,Next 9%,Middle 40%,Poorest 50%
South Africa,ZAF,2000,15.55,37.329998,35.43,11.69
South Africa,ZAF,2001,15.91,37.88,34.46,11.75
South Africa,ZAF,2002,16.65,38.25,33.34,11.76
South Africa,ZAF,2003,16.96,39.120003,32.190002,11.73
South Africa,ZAF,2004,17.12,39.1,31.51,12.27
South Africa,ZAF,2005,18.06,39.85,30.12,11.96
South Africa,ZAF,2006,19.19,39.93,29.97,10.92
South Africa,ZAF,2007,20.34,40.95,29.37,9.34
South Africa,ZAF,2008,19.47,39.7,30.74,10.09
South Africa,ZAF,2009,18.45,40,31.16,10.39
South Africa,ZAF,2010,18.56,42.120003,30.31,9.01
South Africa,ZAF,2011,18.56,43.27,29.859999,8.31
South Africa,ZAF,2014,19.23,45.86,28.64,6.27
South Africa,ZAF,2022,19.21,45.87,28.650002,6.27
South Africa,ZAF,2023,19.22,45.86,28.64,6.27
South Africa region (WID),,1980,11.29,36.98,37.38,14.35
South Africa region (WID),,1981,11.23,36.96,37.46,14.36
South Africa region (WID),,1982,11.23,36.719997,37.55,14.51
South Africa region (WID),,1983,11.26,36.73,37.49,14.52
South Africa region (WID),,1984,11.19,36.84,37.46,14.51
South Africa region (WID),,1985,11.26,36.7,37.5,14.55
South Africa region (WID),,1986,11.33,36.61,37.49,14.57
South Africa region (WID),,1987,11.29,36.6,37.52,14.59
South Africa region (WID),,1988,11.25,36.649998,37.54,14.57
South Africa region (WID),,1989,11.42,36.469997,37.56,14.55
South Africa region (WID),,1990,11.35,37.21,37.09,14.35
South Africa region (WID),,1991,12.13,38.420002,36.12,13.32
South Africa region (WID),,1992,12.06,38.58,35.98,13.39
South Africa region (WID),,1993,11.9,36.53,37.01,14.56
South Africa region (WID),,1994,12.48,36.51,36.93,14.08
South Africa region (WID),,1995,13.37,36.36,36.67,13.6
South Africa region (WID),,1996,13.92,37.19,35.95,12.95
South Africa region (WID),,1997,14.91,36.96,35.7,12.44
South Africa region (WID),,1998,15.52,37.78,34.95,11.75
South Africa region (WID),,1999,16.58,37.03,35,11.38
South Africa region (WID),,2000,17.74,37.2,34.35,10.71
South Africa region (WID),,2001,18.15,37.69,33.42,10.75
South Africa region (WID),,2002,18.67,38.18,32.4,10.75
South Africa region (WID),,2003,18.96,38.93,31.369999,10.73
South Africa region (WID),,2004,19.48,38.75,30.61,11.17
South Africa region (WID),,2005,19.56,39.739998,29.679998,11.02
South Africa region (WID),,2006,20.16,39.96,29.660002,10.22
South Africa region (WID),,2007,21.09,40.89,29.12,8.9
South Africa region (WID),,2008,20.38,39.66,30.37,9.59
South Africa region (WID),,2009,19.43,39.96,30.779999,9.84
South Africa region (WID),,2010,19.34,41.960003,30.09,8.62
South Africa region (WID),,2011,19.53,42.879997,29.589998,7.99
South Africa region (WID),,2012,19.52,45.69,28.39,6.4
South Africa region (WID),,2013,19.58,45.629997,28.46,6.32
South Africa region (WID),,2014,19.53,45.64,28.54,6.29
South Africa region (WID),,2015,19.39,45.64,28.61,6.35
South Africa region (WID),,2016,19.33,45.67,28.619999,6.38
South Africa region (WID),,2017,19.3,45.66,28.67,6.37
South Africa region (WID),,2018,19.47,45.61,28.580002,6.34
South Africa region (WID),,2019,19.4,45.68,28.55,6.36
South Africa region (WID),,2020,19.56,45.55,28.529999,6.36
South Africa region (WID),,2021,19.53,45.559998,28.57,6.34
South Africa region (WID),,2022,19.54,45.559998,28.560001,6.34
South Africa region (WID),,2023,19.57,45.48,28.6,6.36
South Asia (WID),,1980,18.02,24.31,38.86,18.81
South Asia (WID),,1981,17.31,23.96,39.46,19.27
South Asia (WID),,1982,17.45,23.77,39.6,19.17
South Asia (WID),,1983,19.71,25.77,37,17.52
South Asia (WID),,1984,17.9,25.189999,38.57,18.33
South Asia (WID),,1985,18.97,25.11,37.91,18.01
South Asia (WID),,1986,17.71,25.470001,38.48,18.34
South Asia (WID),,1987,17.74,25.05,38.73,18.47
South Asia (WID),,1988,16.11,25.76,39.33,18.8
South Asia (WID),,1989,16.16,25.839998,39.289997,18.72
South Asia (WID),,1990,16.11,24.54,40.2,19.16
South Asia (WID),,1991,16.24,25.21,39.68,18.89
South Asia (WID),,1992,16.14,26.16,39.14,18.55
South Asia (WID),,1993,17.43,25.67,38.54,18.36
South Asia (WID),,1994,17.18,26.74,37.99,18.1
South Asia (WID),,1995,19.62,25.64,37.059998,17.69
South Asia (WID),,1996,18.55,25.400002,37.91,18.13
South Asia (WID),,1997,17.58,26.589998,37.69,18.13
South Asia (WID),,1998,17.57,26.980001,37.47,17.98
South Asia (WID),,1999,19.17,26.44,36.73,17.65
South Asia (WID),,2000,18.88,26.910002,36.59,17.62
South Asia (WID),,2001,19.34,26.910002,36.35,17.4
South Asia (WID),,2002,19.77,27.43,35.74,17.06
South Asia (WID),,2003,20.2,27.939999,35.2,16.67
South Asia (WID),,2004,19.63,28.55,35.25,16.57
South Asia (WID),,2005,20.57,28.61,34.57,16.24
South Asia (WID),,2006,20.47,29.339998,34.12,16.07
South Asia (WID),,2007,21.13,29.87,33.399998,15.61
South Asia (WID),,2008,20.58,31.029999,32.969997,15.43
South Asia (WID),,2009,20.62,31,32.99,15.39
South Asia (WID),,2010,21.98,30.75,32.29,14.99
South Asia (WID),,2011,22.42,31.41,31.52,14.64
South Asia (WID),,2012,21.42,32.13,31.71,14.74
South Asia (WID),,2013,22.59,31.34,31.349998,14.72
South Asia (WID),,2014,21.94,32.48,31.05,14.53
South Asia (WID),,2015,20.93,33.35,30.919998,14.8
South Asia (WID),,2016,21.17,34.56,29.87,14.4
South Asia (WID),,2017,21.19,34.87,29.699999,14.24
South Asia (WID),,2018,21.27,34.71,29.550001,14.47
South Asia (WID),,2019,21.06,34.12,29.820002,14.99
South Asia (WID),,2020,21.92,33.08,29.65,15.35
South Asia (WID),,2021,21.11,33.89,29.640001,15.36
South Asia (WID),,2022,23.69,33.01,28.740002,14.55
South Asia (WID),,2023,22.7,33.18,29.24,14.89
South Korea,KOR,1980,7.83,24.03,43.97,24.17
South Korea,KOR,1981,7.83,24.03,43.97,24.17
South Korea,KOR,1982,7.83,24.03,43.97,24.17
South Korea,KOR,1983,7.61,23.82,43.89,24.68
South Korea,KOR,1984,8.26,23.47,43.329998,24.95
South Korea,KOR,1985,7.71,23.44,43.35,25.5
South Korea,KOR,1986,7.87,22.93,43.21,25.98
South Korea,KOR,1987,7.86,23.62,42.45,26.07
South Korea,KOR,1988,7.85,23.04,42.469997,26.64
South Korea,KOR,1989,7.96,22.390001,42.45,27.2
South Korea,KOR,1990,8.77,22.01,41.81,27.41
South Korea,KOR,1991,9.34,21.83,41.33,27.49
South Korea,KOR,1992,7.52,21.359999,43.03,28.1
South Korea,KOR,1993,7.02,20.88,44.02,28.08
South Korea,KOR,1994,6.43,20.57,44.99,28.01
South Korea,KOR,1995,6.02,20.550001,45.649998,27.8
South Korea,KOR,1996,5.83,20.41,48.05,25.71
South Korea,KOR,1997,5.9,20.31,46.74,27.05
South Korea,KOR,1998,6,20.97,46.72,26.32
South Korea,KOR,1999,6.33,21.13,46.86,25.68
South Korea,KOR,2000,6.58,21.45,46.96,25.01
South Korea,KOR,2001,7.35,22.35,46.14,24.17
South Korea,KOR,2002,8.14,22.27,45.94,23.65
South Korea,KOR,2003,9.17,22.27,45.53,23.02
South Korea,KOR,2004,10.81,21.95,44.960003,22.28
South Korea,KOR,2005,13.44,22.25,43.23,21.09
South Korea,KOR,2006,13.43,21.78,44.61,20.18
South Korea,KOR,2007,15.63,22.73,42.82,18.83
South Korea,KOR,2008,14.67,22.96,43.41,18.96
South Korea,KOR,2009,13.71,27.77,40.34,18.18
South Korea,KOR,2010,19.9,21.05,40.41,18.64
South Korea,KOR,2011,18.83,20.82,41.15,19.19
South Korea,KOR,2012,18.69,20.09,41.510002,19.71
South Korea,KOR,2013,14.21,21.83,43.61,20.35
South Korea,KOR,2014,17.28,20.75,42.25,19.71
South Korea,KOR,2015,17.3,21.01,41.98,19.71
South Korea,KOR,2016,17.75,21.8,41.16,19.29
South Korea,KOR,2022,16.38,24.070002,39.73,19.83
South Korea,KOR,2023,16.15,20.74,42.07,21.03
South Sudan,SSD,2009,13.97,36.24,38.64,11.15
South Sudan,SSD,2016,16.16,34.17,37.28,12.38
South Sudan,SSD,2022,15.24,34.27,37.9,12.58
South Sudan,SSD,2023,15.24,34.27,37.9,12.58
South-East Asia (WID),,1980,21.49,31.779999,35.879997,10.85
South-East Asia (WID),,1981,21.37,31.77,35.93,10.92
South-East Asia (WID),,1982,21.5,31.69,35.8,11.01
South-East Asia (WID),,1983,21.41,31.560001,35.9,11.13
South-East Asia (WID),,1984,21.33,31.66,35.68,11.33
South-East Asia (WID),,1985,21.56,31.3,35.83,11.31
South-East Asia (WID),,1986,23.42,30.689999,34.91,10.97
South-East Asia (WID),,1987,22.62,31.69,34.96,10.73
South-East Asia (WID),,1988,21.93,32.18,35.34,10.55
South-East Asia (WID),,1989,21.64,33.469997,34.63,10.25
South-East Asia (WID),,1990,22.02,33.03,34.82,10.12
South-East Asia (WID),,1991,22.04,33.27,34.65,10.04
South-East Asia (WID),,1992,23.07,34.2,33.07,9.66
South-East Asia (WID),,1993,23.56,32.77,33.82,9.86
South-East Asia (WID),,1994,22.9,33.03,34.27,9.79
South-East Asia (WID),,1995,22.98,33.489998,33.93,9.6
South-East Asia (WID),,1996,24.45,32.56,33.6,9.38
South-East Asia (WID),,1997,22.49,33.8,33.62,10.09
South-East Asia (WID),,1998,22.06,31.75,34.8,11.38
South-East Asia (WID),,1999,22.36,31.720001,34.43,11.49
South-East Asia (WID),,2000,22.17,31.61,34.83,11.39
South-East Asia (WID),,2001,22.87,31.6,34.48,11.04
South-East Asia (WID),,2002,22.67,31.27,34.88,11.17
South-East Asia (WID),,2003,22.87,30.939999,34.850002,11.34
South-East Asia (WID),,2004,22.88,32.07,34.06,10.99
South-East Asia (WID),,2005,22.85,31.869999,34.14,11.14
South-East Asia (WID),,2006,23.44,31.189999,33.899998,11.48
South-East Asia (WID),,2007,22.49,31.6,34.36,11.56
South-East Asia (WID),,2008,23.71,31.75,33.719997,10.84
South-East Asia (WID),,2009,23.41,31.380001,34.32,10.9
South-East Asia (WID),,2010,22.7,31.18,34.59,11.53
South-East Asia (WID),,2011,22.77,31.380001,34.35,11.5
South-East Asia (WID),,2012,22.14,31.71,34.28,11.86
South-East Asia (WID),,2013,21.73,30.56,35.38,12.33
South-East Asia (WID),,2014,22.09,30.36,35.170002,12.39
South-East Asia (WID),,2015,21.25,33.11,33.809998,11.83
South-East Asia (WID),,2016,20.8,30.31,36.11,12.78
South-East Asia (WID),,2017,20.48,30.3,36.469997,12.74
South-East Asia (WID),,2018,20.3,31.169998,36.75,11.78
South-East Asia (WID),,2019,20.1,31.29,36.77,11.86
South-East Asia (WID),,2020,20.23,31.830002,36.24,11.7
South-East Asia (WID),,2021,20.31,31.25,36.52,11.92
South-East Asia (WID),,2022,20.99,30.93,36.23,11.85
South-East Asia (WID),,2023,20.13,31,36.86,12.01
Spain,ESP,1981,11.16,23.55,45.030003,20.26
Spain,ESP,1982,11.23,23.630001,44.73,20.41
Spain,ESP,1983,10.91,23.95,44.72,20.42
Spain,ESP,1984,10.88,24.12,44.61,20.37
Spain,ESP,1985,11.07,24.169998,44.530003,20.23
Spain,ESP,1986,11.77,24.609999,43.98,19.65
Spain,ESP,1987,11.82,24.64,44.05,19.49
Spain,ESP,1988,11.98,24.81,43.94,19.26
Spain,ESP,1989,12.18,25.220001,43.69,18.91
Spain,ESP,1990,11.75,24.98,44.37,18.9
Spain,ESP,1991,11.48,24.6,44.710003,19.2
Spain,ESP,1992,11.49,23.93,45.11,19.48
Spain,ESP,1993,11.24,23.59,45.379997,19.8
Spain,ESP,1994,11.54,23.9,45.09,19.47
Spain,ESP,1995,11.76,23.86,45.030003,19.35
Spain,ESP,1996,11.5,23.79,45.26,19.45
Spain,ESP,1997,11.39,23.21,45.34,20.06
Spain,ESP,1998,10.99,23.37,45.58,20.06
Spain,ESP,1999,11.17,23.43,45.39,20.01
Spain,ESP,2000,11.05,23.24,45.44,20.27
Spain,ESP,2001,10.68,23.06,45.719997,20.55
Spain,ESP,2002,11.14,22.98,45.49,20.39
Spain,ESP,2003,11.15,23.119999,45.34,20.39
Spain,ESP,2004,10.9,22.8,45.120003,21.18
Spain,ESP,2005,10.75,22.69,44.99,21.57
Spain,ESP,2006,11.49,23.109999,44.47,20.93
Spain,ESP,2007,11.48,23.199999,45.02,20.3
Spain,ESP,2008,11.53,22.93,44.37,21.17
Spain,ESP,2009,12.77,22.9,43.5,20.83
Spain,ESP,2010,11.44,22.53,44.52,21.51
Spain,ESP,2011,11.27,22.480001,44.8,21.44
Spain,ESP,2012,12.04,22.26,44.010002,21.68
Spain,ESP,2013,12.04,22.52,44.41,21.03
Spain,ESP,2014,12.49,22.51,44.12,20.88
Spain,ESP,2015,13.7,22.130001,43.2,20.97
Spain,ESP,2016,12.65,22.19,44.22,20.95
Spain,ESP,2017,13.37,21.83,43.23,21.57
Spain,ESP,2022,12.01,21.699999,43.86,22.44
Spain,ESP,2023,12.04,21.69,43.83,22.43
Sri Lanka,LKA,1985,14.6,28.009998,39.43,17.97
Sri Lanka,LKA,1990,17.67,27.720001,37.07,17.55
Sri Lanka,LKA,1995,16.42,28.580002,38.34,16.66
Sri Lanka,LKA,2002,20.69,29.429998,36.059998,13.81
Sri Lanka,LKA,2006,23.27,27.79,35.100002,13.84
Sri Lanka,LKA,2009,18.52,27.289999,37.850002,16.34
Sri Lanka,LKA,2012,20.4,29.01,35.600002,14.98
Sri Lanka,LKA,2016,20.81,27.990002,35.74,15.45
Sri Lanka,LKA,2022,20.48,27.89,36.05,15.58
Sri Lanka,LKA,2023,21.39,27.95,35.36,15.29
Sub-Saharan Africa (WID),,1820,20.48,35.74,31.18,12.6
Sub-Saharan Africa (WID),,1850,20.91,36.57,30.27,12.25
Sub-Saharan Africa (WID),,1880,22.14,37.2,29.24,11.42
Sub-Saharan Africa (WID),,1900,22.41,38.370003,28.04,11.17
Sub-Saharan Africa (WID),,1910,24.14,39.91,25.8,10.14
Sub-Saharan Africa (WID),,1920,23.12,40.45,26.17,10.26
Sub-Saharan Africa (WID),,1930,22.16,40.88,26.679998,10.28
Sub-Saharan Africa (WID),,1940,19.17,42.18,28.11,10.54
Sub-Saharan Africa (WID),,1950,19.14,42.09,28.32,10.45
Sub-Saharan Africa (WID),,1960,15.91,43.21,29.980001,10.91
Sub-Saharan Africa (WID),,1970,17.04,42.49,29.83,10.64
Sub-Saharan Africa (WID),,1980,19.93,38.620003,34.57,6.88
Sub-Saharan Africa (WID),,1981,20,38.620003,34.51,6.86
Sub-Saharan Africa (WID),,1982,20.15,38.55,34.35,6.95
Sub-Saharan Africa (WID),,1983,20.4,38.04,34.4,7.16
Sub-Saharan Africa (WID),,1984,20.83,37.81,34.21,7.16
Sub-Saharan Africa (WID),,1985,20.51,38.31,34.11,7.08
Sub-Saharan Africa (WID),,1986,20.34,37.81,34.49,7.36
Sub-Saharan Africa (WID),,1987,20.47,37.55,34.45,7.53
Sub-Saharan Africa (WID),,1988,20.24,37.9,34.52,7.35
Sub-Saharan Africa (WID),,1989,20.3,37.9,34.35,7.44
Sub-Saharan Africa (WID),,1990,20.05,37.760002,34.66,7.52
Sub-Saharan Africa (WID),,1991,20.57,37.68,34.25,7.49
Sub-Saharan Africa (WID),,1992,20.26,37.920002,34.4,7.42
Sub-Saharan Africa (WID),,1993,19.92,37.8,34.64,7.64
Sub-Saharan Africa (WID),,1994,20.39,37.71,34.43,7.48
Sub-Saharan Africa (WID),,1995,20.76,37.57,34.18,7.49
Sub-Saharan Africa (WID),,1996,21.06,37.23,33.92,7.8
Sub-Saharan Africa (WID),,1997,21.28,37.059998,33.71,7.94
Sub-Saharan Africa (WID),,1998,21.22,36.809998,33.71,8.25
Sub-Saharan Africa (WID),,1999,21.65,36.37,33.42,8.56
Sub-Saharan Africa (WID),,2000,21.87,36.32,33.26,8.56
Sub-Saharan Africa (WID),,2001,22.05,36.24,33.149998,8.56
Sub-Saharan Africa (WID),,2002,22.35,36.129997,33.1,8.42
Sub-Saharan Africa (WID),,2003,22.34,35.89,33.23,8.53
Sub-Saharan Africa (WID),,2004,22.1,36.03,33.289997,8.58
Sub-Saharan Africa (WID),,2005,22.38,35.59,33.35,8.68
Sub-Saharan Africa (WID),,2006,22.42,35.68,33.149998,8.75
Sub-Saharan Africa (WID),,2007,22.55,35.64,32.9,8.9
Sub-Saharan Africa (WID),,2008,22.11,35.49,33.45,8.95
Sub-Saharan Africa (WID),,2009,21.1,35.73,34.09,9.09
Sub-Saharan Africa (WID),,2010,21.08,35.91,34,9.02
Sub-Saharan Africa (WID),,2011,21.08,35.92,33.96,9.05
Sub-Saharan Africa (WID),,2012,21.57,35.780003,33.62,9.03
Sub-Saharan Africa (WID),,2013,21.22,35.93,33.86,8.98
Sub-Saharan Africa (WID),,2014,20.95,36.01,33.97,9.07
Sub-Saharan Africa (WID),,2015,20.79,35.66,34.33,9.21
Sub-Saharan Africa (WID),,2016,20.57,35.58,34.49,9.34
Sub-Saharan Africa (WID),,2017,20.43,35.45,34.61,9.51
Sub-Saharan Africa (WID),,2018,20.44,35.09,34.79,9.67
Sub-Saharan Africa (WID),,2019,20.18,34.95,35.07,9.8
Sub-Saharan Africa (WID),,2020,19.75,34.72,35.55,9.98
Sub-Saharan Africa (WID),,2021,20.3,34.68,35.07,9.95
Sub-Saharan Africa (WID),,2022,20.08,34.9,35.04,9.98
Sub-Saharan Africa (WID),,2023,20.03,34.72,35.260002,9.98
Sudan,SDN,2009,11.35,31.439999,40.82,16.39
Sudan,SDN,2014,15.71,29.28,38.13,16.88
Sudan,SDN,2022,15.2,29.179998,38.55,17.08
Sudan,SDN,2023,15.11,29.210001,38.58,17.09
Suriname,SUR,2022,17.87,33.94,37.81,10.37
Suriname,SUR,2023,17.87,33.94,37.81,10.37
Sweden,SWE,1940,11.83,22.6,40.79,24.77
Sweden,SWE,1950,9.61,20.76,43.32,26.31
Sweden,SWE,1960,8.84,21.61,43.28,26.27
Sweden,SWE,1970,8.32,21.15,43.88,26.65
Sweden,SWE,1980,7.13,18.57,47.55,26.76
Sweden,SWE,1981,7.28,18.279999,47.54,26.9
Sweden,SWE,1982,8.4,18.26,46.79,26.54
Sweden,SWE,1983,8.69,18.38,46.52,26.42
Sweden,SWE,1984,10.24,17.919998,44.27,27.57
Sweden,SWE,1985,9.72,18.41,45.76,26.12
Sweden,SWE,1986,12.02,17.95,44.4,25.63
Sweden,SWE,1987,9.6,18.84,45.45,26.11
Sweden,SWE,1988,10.45,17.94,44.18,27.43
Sweden,SWE,1989,9.78,18.32,45.75,26.15
Sweden,SWE,1990,8.07,17.919998,45.649998,28.35
Sweden,SWE,1991,7.82,18.55,45.629997,28.01
Sweden,SWE,1992,8.29,18.81,46.489998,26.42
Sweden,SWE,1993,9.23,18.98,45.94,25.86
Sweden,SWE,1994,10.99,19.65,44.29,25.06
Sweden,SWE,1995,11.54,19.79,43.75,24.91
Sweden,SWE,1996,10.44,19.56,43.19,26.81
Sweden,SWE,1997,11.59,19.65,42.649998,26.12
Sweden,SWE,1998,11.39,20.21,42.55,25.85
Sweden,SWE,1999,11.61,19.71,43.01,25.67
Sweden,SWE,2000,10.21,20.28,42.39,27.13
Sweden,SWE,2001,8.96,20.31,43.28,27.44
Sweden,SWE,2002,10.25,20.09,42.57,27.08
Sweden,SWE,2003,10.54,20.05,42.71,26.7
Sweden,SWE,2004,11.38,20.69,43.14,24.79
Sweden,SWE,2005,11.29,20.94,42.26,25.51
Sweden,SWE,2006,12.57,20.93,41.21,25.3
Sweden,SWE,2007,12.76,20.919998,41.86,24.45
Sweden,SWE,2008,10.92,20.96,43.329998,24.78
Sweden,SWE,2009,9.59,20.61,45.100002,24.69
Sweden,SWE,2010,11.74,20.460001,45.2,22.61
Sweden,SWE,2011,10.89,20.48,45.55,23.08
Sweden,SWE,2012,9.87,19.79,44.66,25.69
Sweden,SWE,2013,9.71,19.93,44.91,25.44
Sweden,SWE,2014,9.45,20.06,45.3,25.19
Sweden,SWE,2015,10.35,20.26,44.65,24.75
Sweden,SWE,2016,8.97,20,45.52,25.52
Sweden,SWE,2017,9.35,20.01,45.210003,25.43
Sweden,SWE,2022,11.52,20.640001,44.91,22.94
Sweden,SWE,2023,10.83,19.76,44.88,24.53
Switzerland,CHE,1980,10.56,20.28,45.100002,24.07
Switzerland,CHE,1981,11.59,20.05,44.61,23.75
Switzerland,CHE,1982,11.37,20.09,44.65,23.89
Switzerland,CHE,1983,11.06,20.17,44.83,23.94
Switzerland,CHE,1984,11.09,20.27,44.760002,23.87
Switzerland,CHE,1985,11.07,20,43.83,25.09
Switzerland,CHE,1986,12.06,20.17,44.28,23.49
Switzerland,CHE,1987,11.86,20.13,44.43,23.58
Switzerland,CHE,1988,10.92,20.17,45.01,23.9
Switzerland,CHE,1989,11.3,20,44.95,23.75
Switzerland,CHE,1990,10.84,19.92,45.190002,24.05
Switzerland,CHE,1991,10.65,19.73,45.35,24.28
Switzerland,CHE,1992,9.68,19.67,46.07,24.58
Switzerland,CHE,1993,9.66,19.750002,46.14,24.45
Switzerland,CHE,1994,9.67,19.73,45.93,24.67
Switzerland,CHE,1995,10.14,19.12,44.52,26.22
Switzerland,CHE,1996,10.84,19.65,44.05,25.46
Switzerland,CHE,1997,11.1,20.23,44.91,23.77
Switzerland,CHE,1998,11.35,20.45,44.61,23.59
Switzerland,CHE,1999,11.19,20.28,44.710003,23.82
Switzerland,CHE,2000,11.33,20.54,44.530003,23.61
Switzerland,CHE,2001,10.01,20.06,44.47,25.46
Switzerland,CHE,2002,9.17,20.54,45.98,24.3
Switzerland,CHE,2003,11.91,20.38,44.530003,23.18
Switzerland,CHE,2004,11.48,20.720001,44.59,23.22
Switzerland,CHE,2005,12.29,21.06,43.96,22.69
Switzerland,CHE,2006,13.18,20.640001,41.940002,24.24
Switzerland,CHE,2007,10.97,20.86,43.149998,25
Switzerland,CHE,2008,10.03,20.78,45.51,23.69
Switzerland,CHE,2009,10.17,20.119999,44.22,25.49
Switzerland,CHE,2010,11.55,20.59,43.28,24.59
Switzerland,CHE,2011,11.75,20.7,42.92,24.63
Switzerland,CHE,2012,10.42,20.8,43.83,24.95
Switzerland,CHE,2013,10.7,20.91,43.76,24.63
Switzerland,CHE,2014,10.52,21.179998,45.15,23.15
Switzerland,CHE,2015,10.51,20.4,44.34,24.75
Switzerland,CHE,2016,10.57,20.79,45.49,23.14
Switzerland,CHE,2017,10.73,20.7,45.42,23.15
Switzerland,CHE,2022,10.15,20.14,45.87,23.84
Switzerland,CHE,2023,10.08,20.16,45.899998,23.86
Syria,SYR,1996,22.63,32.3,32.05,13.02
Syria,SYR,2003,22.75,33.92,31.279999,12.05
Syria,SYR,2004,20.05,38,31,10.95
Syria,SYR,2022,20.68,36.25,31.779999,11.29
Syria,SYR,2023,21.3,33.809998,33.11,11.78
Taiwan,TWN,1980,14.08,23.93,43.88,18.12
Taiwan,TWN,1981,14.08,23.93,43.88,18.12
Taiwan,TWN,1982,11.39,24.97,46.01,17.63
Taiwan,TWN,1983,10.44,25.18,46.44,17.94
Taiwan,TWN,1984,10.39,25.220001,46.81,17.59
Taiwan,TWN,1985,10.55,25.87,46.7,16.87
Taiwan,TWN,1986,10.38,25.92,46.6,17.1
Taiwan,TWN,1987,11.55,25.130001,46.37,16.95
Taiwan,TWN,1988,10.89,25.130001,46.32,17.66
Taiwan,TWN,1989,11.65,25.04,46.23,17.08
Taiwan,TWN,1990,11.59,25.490002,46.25,16.67
Taiwan,TWN,1991,12.08,25.490002,45.92,16.5
Taiwan,TWN,1992,11.74,25.529999,46.149998,16.57
Taiwan,TWN,1993,10.89,25.77,47.27,16.07
Taiwan,TWN,1994,12.31,26.04,45.89,15.76
Taiwan,TWN,1995,12.49,27.68,44.75,15.08
Taiwan,TWN,1996,11.69,26.890001,46.59,14.82
Taiwan,TWN,1997,13.02,26.820002,45.789997,14.38
Taiwan,TWN,1998,13.33,26.97,45.7,14
Taiwan,TWN,1999,14.46,27.05,44.82,13.68
Taiwan,TWN,2000,14.75,27.15,44.870003,13.23
Taiwan,TWN,2001,19.71,25.839998,42.85,11.6
Taiwan,TWN,2002,18.72,27.500002,42.43,11.36
Taiwan,TWN,2003,23.67,26.06,39.73,10.53
Taiwan,TWN,2004,20.2,35.8,34.7,9.3
Taiwan,TWN,2005,19.12,29.390001,41.23,10.26
Taiwan,TWN,2006,18.55,28.560001,42.7,10.2
Taiwan,TWN,2007,21.52,28.14,40.63,9.71
Taiwan,TWN,2008,17.4,29.820002,42.44,10.34
Taiwan,TWN,2009,18.56,28.349998,42.120003,10.97
Taiwan,TWN,2010,20.14,28.71,40.88,10.27
Taiwan,TWN,2011,20.95,28.169998,40.6,10.28
Taiwan,TWN,2012,23.43,26.640001,39.309998,10.61
Taiwan,TWN,2013,18.79,28.61,41.23,11.36
Taiwan,TWN,2014,26.8,26.06,37.04,10.11
Taiwan,TWN,2015,19.39,28.81,40.53,11.27
Taiwan,TWN,2016,21.39,28.48,39.219997,10.91
Taiwan,TWN,2017,20.54,29.269999,38.64,11.56
Taiwan,TWN,2022,20.25,28.960001,39.25,11.54
Taiwan,TWN,2023,21.28,28.25,39,11.47
Tajikistan,TJK,1999,11.84,25.57,42.71,19.88
Tajikistan,TJK,2003,13.81,27.289999,41.59,17.3
Tajikistan,TJK,2004,13.1,28.310001,41.12,17.47
Tajikistan,TJK,2007,16.88,24.070002,40.82,18.24
Tajikistan,TJK,2009,14.49,25.52,42.09,17.91
Tajikistan,TJK,2015,12.98,27.08,41.690002,18.24
Tajikistan,TJK,2022,14.42,27.18,41.5,16.9
Tajikistan,TJK,2023,14.55,27.14,41.440002,16.87
Tanzania,TZA,1991,11.37,31.18,40.6,16.86
Tanzania,TZA,2000,12.54,32.31,39.43,15.71
Tanzania,TZA,2007,15.95,32.95,36.78,14.33
Tanzania,TZA,2011,16.16,31.93,36.51,15.4
Tanzania,TZA,2014,17.03,32.350002,35.870003,14.75
Tanzania,TZA,2017,17.9,32.780003,35.22,14.1
Tanzania,TZA,2022,17.9,32.780003,35.22,14.1
Tanzania,TZA,2023,17.9,32.780003,35.22,14.1
Thailand,THA,1981,23.05,33.09,34.24,9.62
Thailand,THA,1989,25.1,34.12,31.619999,9.16
Thailand,THA,1990,23.56,35.210003,32.05,9.18
Thailand,THA,1991,24.6,33.86,32.48,9.05
Thailand,THA,1992,25.35,35.83,30.509998,8.3
Thailand,THA,1993,24.33,33.329998,32.95,9.4
Thailand,THA,1994,24.05,32.75,33.329998,9.87
Thailand,THA,1995,23.96,32.42,33.6,10.01
Thailand,THA,1996,23.86,32.36,33.69,10.09
Thailand,THA,1997,21.27,33.399998,34.940002,10.39
Thailand,THA,1998,19.74,33.289997,36.25,10.72
Thailand,THA,1999,22.08,33.21,34.56,10.14
Thailand,THA,2000,21.68,33.469997,34.82,10.02
Thailand,THA,2001,21.62,38.100002,32.370003,7.91
Thailand,THA,2002,22.42,33.02,34.54,10.03
Thailand,THA,2003,25.56,32.13,33,9.31
Thailand,THA,2004,23.66,31.85,33.97,10.52
Thailand,THA,2005,22.83,32.18,34.44,10.55
Thailand,THA,2006,25.65,30.689999,33.46,10.21
Thailand,THA,2007,22.83,32.190002,34.18,10.79
Thailand,THA,2008,23.23,32.22,33.239998,11.31
Thailand,THA,2009,22.65,31.029999,34.87,11.46
Thailand,THA,2010,22.81,32.76,33.02,11.41
Thailand,THA,2011,23.63,31.3,33.55,11.52
Thailand,THA,2012,21.9,32.9,33.61,11.59
Thailand,THA,2013,20.04,32.74,34.96,12.26
